agent_name,model,priming,round,balance
Agent-1,openai,neutral,100,2420
Agent-10,claude,neutral,100,30
Agent-11,openai,neutral,100,470
Agent-12,claude,neutral,100,670
Agent-13,openai,neutral,100,140
Agent-14,claude,neutral,100,2760
Agent-15,openai,neutral,100,1558
Agent-16,claude,neutral,100,0
Agent-2,openai,neutral,100,800
Agent-3,openai,neutral,100,1722
Agent-4,openai,neutral,100,420
Agent-5,claude,neutral,100,3160
Agent-6,claude,neutral,100,210
Agent-7,claude,neutral,100,580
Agent-8,openai,neutral,100,480
Agent-9,claude,neutral,100,580
